dens,nodes,degree_max,degree_mean,degree_median,degree_var,CC_max,CC_mean,CC_var,edge_wt_mean,edge_wt_max,edge_wt_var,DC_mean,DC_var,DC_max,sv1,sv2,sv3,complex
0.2857142857142857,7.0,3.0,1.7142857142857142,2.0,0.489795918367347,0.0,0.0,0.0,0.5086707833333333,0.874489,0.09392106552183471,2.0952380952380953,0.2210884353741496,3.0,1.0715033147782569,1.0715033147782567,0.9785742815249358,0.0
0.42857142857142855,7.0,5.0,2.5714285714285716,2.0,1.959183673469388,1.0,0.48095238095238096,0.15931972789115645,0.2366911111111111,0.5633130000000001,0.01935808000898766,3.8380952380952382,0.952517006802721,5.0,0.8160015031705316,0.654403252221631,0.4023200569072926,0.0
0.3333333333333333,7.0,4.0,2.0,2.0,0.8571428571428571,1.0,0.3095238095238096,0.19387755102040818,0.23791314285714282,0.570839,0.021909236995265306,2.4285714285714284,0.17346938775510198,3.0,0.5874915680851188,0.5855780343295658,0.4105290158641857,0.0
0.3333333333333333,7.0,4.0,2.0,2.0,0.8571428571428571,1.0,0.3095238095238096,0.19387755102040818,0.7032925714285714,0.999991,0.0691236919202449,2.4285714285714284,0.17346938775510198,3.0,1.8460369708110345,1.4026452637561437,0.9998594107398907,0.0
0.38095238095238093,7.0,4.0,2.2857142857142856,3.0,1.346938775510204,0.6666666666666666,0.23809523809523808,0.054421768707482984,0.731565875,0.9930899999999999,0.09729832706260938,3.023809523809524,0.22562358276643993,4.0,2.330080360660525,1.543797128049552,1.023854445395459,0.0
0.2857142857142857,7.0,2.0,1.7142857142857142,2.0,0.20408163265306126,0.0,0.0,0.0,0.7197231933333333,0.9954379999999999,0.11954167842224021,1.8571428571428572,0.05102040816326531,2.0,1.662273950656745,1.662273950656745,0.9940317645852649,0.0
0.3333333333333333,7.0,4.0,2.0,2.0,0.8571428571428571,1.0,0.3095238095238096,0.19387755102040818,0.3065232857142857,0.48273299999999997,0.010140533474489793,2.607142857142857,0.6760204081632654,4.0,0.7216983997414459,0.6779587249939628,0.44384357203387176,0.0
0.2857142857142857,7.0,2.0,1.7142857142857142,2.0,0.20408163265306126,0.0,0.0,0.0,0.2743760333333333,0.650345,0.049517671698685546,1.8571428571428572,0.05102040816326531,2.0,0.8276839291869563,0.8276839291869563,0.23358950750782223,0.0
0.2857142857142857,7.0,2.0,1.7142857142857142,2.0,0.20408163265306126,0.0,0.0,0.0,0.6412243333333333,0.999576,0.0998342800308889,1.8571428571428572,0.05102040816326531,2.0,1.2939535901857107,1.2939535901857107,1.1669731060425808,0.0
0.3333333333333333,7.0,4.0,2.0,2.0,0.8571428571428571,1.0,0.3095238095238096,0.19387755102040818,0.944895,0.9988020000000001,0.003755156812000004,2.607142857142857,0.6760204081632654,4.0,2.2796715064043984,1.8848451184288504,1.2409438811945976,0.0
0.3333333333333333,7.0,3.0,2.0,2.0,0.5714285714285714,0.0,0.0,0.0,0.7480375714285714,0.981028,0.06375008080767348,2.380952380952381,0.2993197278911564,3.0,1.9360161238146374,1.9360161238146374,0.758623878538589,0.0
0.2857142857142857,7.0,3.0,1.7142857142857142,2.0,0.489795918367347,0.0,0.0,0.0,0.25600333333333336,0.843407,0.06937012491022222,2.1904761904761902,0.38435374149659857,3.0,0.8700478575736028,0.8700478575736027,0.21556018299455693,0.0
0.3333333333333333,7.0,4.0,2.0,2.0,0.8571428571428571,1.0,0.3095238095238096,0.19387755102040818,0.6745488571428571,0.9998959999999999,0.15502628610840816,2.607142857142857,0.6760204081632654,4.0,2.1635757051724784,1.4799940064282602,0.9998294322139346,0.0
0.2857142857142857,7.0,2.0,1.7142857142857142,2.0,0.20408163265306126,0.0,0.0,0.0,0.51093,0.783274,0.02418255811966667,1.8571428571428572,0.05102040816326531,2.0,0.9763911014045298,0.9763911014045298,0.7719709886483511,0.0
0.2857142857142857,7.0,2.0,1.7142857142857142,2.0,0.20408163265306126,0.0,0.0,0.0,0.20898350000000002,0.288379,0.0034817560689166666,1.8571428571428572,0.05102040816326531,2.0,0.40680831544837814,0.4068083154483781,0.2977696638263291,0.0
0.3333333333333333,7.0,3.0,2.0,2.0,0.5714285714285714,1.0,0.23809523809523808,0.11791383219954646,0.28611302857142856,0.7084090000000001,0.056223440605162045,2.3333333333333335,0.2619047619047619,3.0,0.7873282385708026,0.7843067857094119,0.5904727940136828,0.0
0.38095238095238093,7.0,4.0,2.2857142857142856,2.0,1.0612244897959184,0.3333333333333333,0.11904761904761904,0.02154195011337868,0.316952175,0.988445,0.10945161826716439,2.916666666666667,0.2678571428571429,4.0,1.2804274366846609,1.2780433929975734,0.19697161020471024,0.0
0.3333333333333333,7.0,3.0,2.0,2.0,0.5714285714285714,1.0,0.23809523809523808,0.11791383219954647,0.4906212857142857,0.981449,0.14198260758620407,2.3333333333333335,0.26190476190476186,3.0,1.0967345576729484,1.0820850539212166,0.9695317374470445,0.0
0.38095238095238093,7.0,4.0,2.2857142857142856,2.0,1.0612244897959184,1.0,0.21428571428571427,0.11678004535147392,0.1469948625,0.319077,0.006680682864912343,2.9642857142857144,0.3370181405895692,4.0,0.4167314548821706,0.4045222644639243,0.24037113682484043,0.0
0.2857142857142857,7.0,2.0,1.7142857142857142,2.0,0.20408163265306126,0.0,0.0,0.0,0.606243,0.86413,0.041026192384,1.8571428571428572,0.05102040816326531,2.0,1.092172420615515,1.092172420615515,0.9367352683797882,0.0
0.3333333333333333,7.0,3.0,2.0,2.0,0.5714285714285714,0.0,0.0,0.0,0.24893618571428575,0.53168,0.03104423962954408,2.4761904761904767,0.3049886621315192,3.0,0.6633482263974229,0.6620056211868254,0.4574318389514146,0.0
0.2857142857142857,7.0,3.0,1.7142857142857142,2.0,0.489795918367347,0.0,0.0,0.0,0.6411764999999999,0.9044620000000001,0.04793053423025002,2.1904761904761907,0.3843537414965987,3.0,1.2941447987422796,1.2941447987422796,0.9425541538451939,0.0
0.2857142857142857,7.0,4.0,1.7142857142857142,1.0,1.0612244897959182,0.0,0.0,0.0,0.4912549666666666,0.98846,0.1485723349486722,2.8214285714285716,1.2984693877551021,4.0,1.168153507570141,1.1681535075701404,0.9873398837743855,0.0
0.3333333333333333,7.0,3.0,2.0,2.0,0.5714285714285714,0.0,0.0,0.0,0.9925059999999999,0.998704,9.54538377142858e-05,2.4285714285714284,0.17346938775510207,3.0,2.201337982784069,1.987105863708387,1.6636704888552782,0.0
0.35714285714285715,8.0,4.0,2.5,2.0,1.0,1.0,0.35416666666666663,0.1558159722222222,0.9541280999999999,0.999999,0.0035986486608899984,3.083333333333333,0.3975694444444445,4.0,2.690197170937205,1.8800616271991193,1.6640496058993794,0.0
0.25,8.0,3.0,1.75,2.0,0.4375,0.0,0.0,0.0,0.5392344428571428,0.9877319999999999,0.10245132528509103,2.0833333333333335,0.19444444444444442,3.0,1.491925045271003,1.491925045271003,0.607289329465754,0.0
0.2857142857142857,8.0,3.0,2.0,2.0,0.5,0.0,0.0,0.0,0.905070375,0.999677,0.015215187181984375,2.291666666666667,0.11631944444444446,3.0,2.0297791714031783,1.8314963967017308,1.5571802197400093,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.37684491428571437,0.8498040000000001,0.059061835741529824,1.875,0.046875,2.0,0.937757725428753,0.937757725428753,0.6932240619895056,0.0
0.2857142857142857,8.0,3.0,2.0,2.0,0.75,1.0,0.20833333333333331,0.10937500000000001,0.39727012500000003,0.57393,0.010590472713359375,2.458333333333333,0.22048611111111113,3.0,1.0752504138282726,0.7077613700346805,0.627841760799,0.0
0.25,8.0,3.0,1.75,2.0,0.4375,0.0,0.0,0.0,0.3719712142857143,0.8245610000000001,0.060012434281704094,2.0833333333333335,0.19444444444444442,3.0,0.9533859298870911,0.9533859298870909,0.6137703084558438,0.0
0.2857142857142857,8.0,3.0,2.0,2.0,0.25,1.0,0.2916666666666667,0.17881944444444445,0.5408960875,0.9826239999999999,0.10342897482317859,2.125,0.109375,2.5,1.3323964497156933,1.3322970312441107,0.9204676458902155,0.0
0.2857142857142857,8.0,3.0,2.0,2.0,0.25,1.0,0.29166666666666663,0.17881944444444445,0.331934625,0.462633,0.011056672468984374,2.125,0.109375,2.5,0.8493370483903231,0.7648592756395755,0.5215141322111249,0.0
0.35714285714285715,8.0,4.0,2.5,2.5,1.25,1.0,0.3541666666666667,0.11414930555555555,0.4145551,0.982029,0.09404243202508997,3.020833333333333,0.5863715277777777,4.0,1.4059052004924828,1.3863736108565217,0.8422242794035244,0.0
0.2857142857142857,8.0,4.0,2.0,2.0,0.75,0.0,0.0,0.0,0.42820654874999997,0.86413,0.11629979345783314,2.375,0.171875,3.0,1.4531559392455484,1.453155939245548,0.5312774021698743,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.34738601428571425,0.812995,0.09257502259113268,1.875,0.046875,2.0,0.8500894248091498,0.8500894248091498,0.721317168308655,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.5793154571428571,0.9999870000000001,0.14136480687193959,1.875,0.046875,2.0,1.343993374141457,1.343993374141457,1.0027072532221082,0.0
0.2857142857142857,8.0,4.0,2.0,2.0,1.0,1.0,0.1875,0.1072048611111111,0.5384725,0.9934139999999999,0.15641171623625,2.583333333333333,0.5277777777777777,4.0,1.911551848923844,1.833632435223337,0.2303082778433394,0.0
0.2857142857142857,8.0,4.0,2.0,2.0,0.75,1.0,0.27083333333333337,0.18012152777777776,0.31442325,0.619294,0.0331534598094375,2.53125,0.6318359375,4.0,0.9674379347645242,0.7596944004251179,0.5642065264256714,0.0
0.25,8.0,3.0,1.75,2.0,0.4375,0.0,0.0,0.0,0.33919504285714286,0.714367,0.0463473900393253,2.1666666666666665,0.3402777777777778,3.0,0.7305848009724061,0.7305848009724061,0.7205625094561314,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.5092010000000001,0.953211,0.12026377459485715,1.875,0.046875,2.0,1.3135073142951732,1.313507314295173,0.9156518650522134,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.662895457142857,1.0,0.12835289300965386,1.875,0.046875,2.0,1.6336234338535383,1.6336234338535378,0.8306899292747151,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.4970225,0.985051,0.1299825742055,1.875,0.046875,2.0,1.031910889507455,1.0319108895074545,0.9393940390993003,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.3010252857142857,0.997934,0.09919081880285265,1.875,0.046875,2.0,1.0160326342304302,1.01603263423043,0.4512299138268647,0.0
0.25,8.0,4.0,1.75,1.5,0.9375,0.0,0.0,0.0,0.6127061428571429,0.97585,0.13703569830497958,2.5625,0.90234375,4.0,1.7426838473183373,1.7426838473183373,0.728793978039421,0.0
0.2857142857142857,8.0,4.0,2.0,2.0,1.0,1.0,0.1875,0.1072048611111111,0.295112375,0.985074,0.10809044278920188,2.739583333333333,0.860134548611111,4.0,0.992951231669143,0.9929499088653747,0.7458069195767629,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.4542381428571428,0.9999899999999999,0.12620378221669387,1.875,0.046875,2.0,1.4214135533643266,1.421413553364326,0.4606247441869942,0.0
0.25,8.0,3.0,1.75,2.0,0.4375,0.0,0.0,0.0,0.2850101428571429,0.615413,0.026847602535836738,2.0,0.0625,2.5,0.6555177446160968,0.6555177446160966,0.5069527268031447,0.0
0.32142857142857145,8.0,4.0,2.25,2.0,0.6875,0.0,0.0,0.0,0.6469922222222223,0.980367,0.0445234882817284,2.635416666666667,0.1491970486111111,3.0,1.8856030384118452,1.8856030384118447,0.7261717835405089,0.0
0.2857142857142857,8.0,4.0,2.0,2.0,0.75,0.0,0.0,0.0,0.8587862500000001,0.999885,0.0608026614941875,2.53125,0.5068359375,4.0,2.074727600576225,1.9501760751096617,1.3983760377166303,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.434316,0.854133,0.05408492049828573,1.875,0.046875,2.0,1.159430829363409,1.1594308293634088,0.4929749802795028,0.0
0.25,8.0,3.0,1.75,2.0,0.4375,0.0,0.0,0.0,0.7548944285714285,0.9999170000000001,0.1129674388539592,2.0833333333333335,0.19444444444444442,3.0,1.7737189688800266,1.7737189688800263,1.1840523331738897,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.5700236428571428,0.999951,0.15024501036390817,1.875,0.046875,2.0,1.4433022270173042,1.443302227017304,1.054257962400463,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.5615678571428571,0.99716,0.11260728985183674,1.875,0.046875,2.0,1.541362825119467,1.5413628251194669,0.6301618190413474,0.0
0.2857142857142857,8.0,4.0,2.0,1.5,1.5,1.0,0.16666666666666669,0.10416666666666666,0.329124125,0.9161389999999999,0.07753892104160937,3.09375,0.8427734375,4.0,1.1289745529180382,1.0026358704379474,0.5674180944916516,0.0
0.2857142857142857,8.0,3.0,2.0,2.0,0.25,1.0,0.2916666666666667,0.17881944444444445,0.624117,0.999966,0.10125151273174998,2.125,0.109375,2.5,1.6828656143546983,1.1828794001125533,1.142525292652783,0.0
0.2857142857142857,8.0,3.0,2.0,2.0,0.25,1.0,0.2916666666666667,0.17881944444444445,0.786111875,0.992173,0.06891083510610936,2.125,0.109375,2.5,1.7487341508911425,1.6678807114646566,1.3688676751722673,0.0
0.2857142857142857,8.0,3.0,2.0,2.0,0.75,0.0,0.0,0.0,0.688059875,0.994726,0.06382242285885938,2.4583333333333335,0.19270833333333331,3.0,1.7407036065142776,1.7407036065142771,0.8509315049773325,0.0
0.42857142857142855,8.0,6.0,3.0,2.0,3.25,1.0,0.6583333333333333,0.14493055555555556,0.40604033333333334,0.970283,0.10473179223372221,4.833333333333334,1.784722222222222,6.0,1.7415987838601714,1.6023689957565892,0.6960722577404704,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.5515948857142857,0.9994370000000001,0.13036728212254411,1.875,0.046875,2.0,1.5344112527139953,1.534411252713995,0.7642401573000952,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.43389671428571425,0.762718,0.03293732467163265,1.875,0.046875,2.0,0.9442768972478273,0.944276897247827,0.685996975969137,0.0
0.35714285714285715,8.0,5.0,2.5,2.0,1.5,1.0,0.31666666666666665,0.1686111111111111,0.36527360000000003,0.9487450000000001,0.07932807931724004,3.3625,0.8198437500000001,4.5,1.0852990171097636,1.039311431155235,0.9488966260592325,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.43510279999999996,0.6811699999999999,0.06860062244218286,1.875,0.046875,2.0,1.0356285088742916,1.0356285088742914,0.603031893756697,0.0
0.2857142857142857,8.0,5.0,2.0,2.0,1.5,1.0,0.2625,0.18234375,0.631786,0.9899190000000001,0.06579830149400001,3.2,1.705,5.0,1.840202171421478,1.5231418588059984,0.9321936590612446,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.8481881428571427,0.999569,0.05127629973126531,1.875,0.046875,2.0,1.5975501743668372,1.597550174366837,1.4944238072318086,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.46977942,0.803384,0.09241822548219782,1.875,0.046875,2.0,1.106384518215786,1.1063845182157859,0.9364853192543771,0.0
0.2857142857142857,8.0,4.0,2.0,2.0,0.75,0.0,0.0,0.0,0.6415206250000001,0.944442,0.06898431084848437,2.375,0.171875,3.0,1.427063479089817,1.4270634790898167,0.9805348692467603,0.0
0.2857142857142857,8.0,4.0,2.0,2.0,0.75,1.0,0.27083333333333337,0.18012152777777776,0.49959137499999995,0.970283,0.09004929695773439,2.53125,0.6318359375,4.0,1.5971961016018505,1.2188523989156947,0.7691223319951159,0.0
0.25,8.0,3.0,1.75,2.0,0.4375,0.0,0.0,0.0,0.5512739142857143,0.867243,0.07163636904067265,2.0833333333333335,0.19444444444444442,3.0,1.4433106628670498,1.4433106628670496,0.6155599007905787,0.0
0.2857142857142857,8.0,3.0,2.0,2.0,0.25,1.0,0.29166666666666663,0.17881944444444445,0.45905075,0.932636,0.08834067820743749,2.125,0.109375,2.5,1.5031991361074748,1.3960572177570905,0.4966362898161382,0.0
0.2857142857142857,8.0,3.0,2.0,2.0,0.5,1.0,0.2916666666666667,0.17881944444444445,0.47760500000000006,0.892508,0.0791830073035,2.3333333333333335,0.21527777777777776,3.0,1.3394980138936368,1.3393749649985216,0.7161536979792591,0.0
0.25,8.0,2.0,1.75,2.0,0.1875,0.0,0.0,0.0,0.8811751428571427,0.9999969999999999,0.020255643032979588,1.875,0.046875,2.0,1.7644777781658114,1.7644777781658114,1.320163638547351,0.0
0.2857142857142857,8.0,4.0,2.0,2.0,0.75,1.0,0.2708333333333333,0.1801215277777778,0.37912049999999997,0.939967,0.10159177246724999,2.375,0.296875,3.0,1.3159151383111753,1.311828677081052,0.40602781411597455,0.0
0.25,8.0,4.0,1.75,1.5,0.9375,0.0,0.0,0.0,0.6884509999999999,0.9759459999999999,0.05506272640114285,2.5625,0.90234375,4.0,1.543405518580908,1.543405518580908,1.0858151594408343,0.0
0.39285714285714285,8.0,5.0,2.75,2.0,1.6875,1.0,0.5375,0.15984375,0.6118616363636363,1.0,0.10504231501350413,3.4125,0.66296875,4.5,2.2546330762672304,1.890245922996659,0.9630907726280667,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.2467534,0.447254,0.013909040756269999,1.8888888888888888,0.043209876543209874,2.0,0.6053730276096305,0.6053730276096304,0.3747972492265167,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.7578221250000001,0.991195,0.07853580780885938,1.8888888888888888,0.043209876543209874,2.0,1.6451461883025882,1.6451461883025877,1.3953848360334749,0.0
0.2777777777777778,9.0,3.0,2.2222222222222223,2.0,0.3950617283950617,0.0,0.0,0.0,0.2984182,0.6375390000000001,0.023843164496160005,2.4444444444444446,0.061728395061728385,3.0,0.9134755380285562,0.9114501627867244,0.39525952608578835,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.5678459499999999,0.9995940000000001,0.12333540232106752,1.8888888888888888,0.043209876543209874,2.0,1.2628392930967336,1.2628392930967332,1.0285635437910057,0.0
0.25,9.0,4.0,2.0,2.0,0.6666666666666666,1.0,0.24074074074074078,0.1673525377229081,0.5098867444444445,0.998446,0.1236113398845447,2.3333333333333335,0.27777777777777773,3.0,1.4200084369944475,1.4195614440947477,1.1601850211040095,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.32903945,0.9861,0.10547539042426499,1.8888888888888888,0.043209876543209874,2.0,1.1417158667280802,1.1417158667280798,0.6346145186210159,0.0
0.2777777777777778,9.0,5.0,2.2222222222222223,2.0,1.0617283950617287,0.0,0.0,0.0,0.13136632,0.165074,0.0003935546630816001,2.7777777777777777,0.5061728395061729,3.5,0.34510813041188915,0.34510813041188915,0.19692018206576747,0.0
0.25,9.0,4.0,2.0,2.0,0.6666666666666666,1.0,0.24074074074074073,0.1673525377229081,0.28905915555555556,0.6984239999999999,0.04060266512503801,2.4722222222222223,0.5895061728395061,4.0,1.0742454123309038,0.9544205973089488,0.24257320873324856,0.0
0.3055555555555556,9.0,5.0,2.4444444444444446,2.0,2.0246913580246915,1.0,0.6000000000000001,0.20444444444444443,0.24484676363636365,0.832145,0.042440522729633216,3.755555555555555,0.9535802469135803,5.0,0.8719202853665298,0.8593156952401987,0.6495276239070445,0.0
0.2222222222222222,9.0,3.0,1.7777777777777777,2.0,0.6172839506172839,0.0,0.0,0.0,0.40213688750000004,0.687142,0.041581609891763606,2.2592592592592595,0.2908093278463648,3.0,0.9142603989994951,0.914260398999495,0.8549423496563187,0.0
0.2222222222222222,9.0,3.0,1.7777777777777777,2.0,0.3950617283950617,0.0,0.0,0.0,0.49888449999999995,0.990519,0.14075863257325,2.0740740740740744,0.17352537722908093,3.0,1.0735814356409439,1.0735814356409437,0.9682924876921223,0.0
0.3611111111111111,9.0,4.0,2.888888888888889,3.0,0.7654320987654322,0.3333333333333333,0.07407407407407407,0.013031550068587102,0.12650930769230773,0.171414,0.0008178286786745564,3.2222222222222223,0.13734567901234565,4.0,0.3970113868688942,0.336969159273672,0.28263294237852304,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.383387625,0.563001,0.01654698765873437,1.8888888888888888,0.043209876543209874,2.0,0.8249672236019842,0.8249672236019839,0.687735383117074,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.594039375,0.998257,0.0896284897822344,1.8888888888888888,0.043209876543209874,2.0,1.3887497187787319,1.3887497187787317,1.176431675069034,0.0
0.2777777777777778,9.0,4.0,2.2222222222222223,2.0,0.8395061728395061,0.3333333333333333,0.09259259259259259,0.01920438957475994,0.4168062,0.68042,0.04511523462896,2.5,0.16666666666666666,3.0,1.275277958170736,1.0660116762920129,0.912022377100722,0.0
0.2777777777777778,9.0,4.0,2.2222222222222223,2.0,1.0617283950617284,1.0,0.16666666666666666,0.09876543209876544,0.340437,0.753796,0.057148972773782,2.9259259259259256,0.4821673525377229,4.0,1.0579592811215317,1.050145860704259,0.6337662545681921,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.5831921375,0.975892,0.09734242934228235,1.8888888888888888,0.043209876543209874,2.0,1.4194536694988351,1.4194536694988344,0.8360721959290267,0.0
0.25,9.0,4.0,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.5161508888888889,0.998767,0.10206354052565432,2.4722222222222223,0.5895061728395061,4.0,1.721940241354607,1.721940241354607,0.4496398234759609,0.0
0.25,9.0,5.0,2.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.2650408888888889,0.979675,0.06705681896698765,3.066666666666667,1.6577777777777776,5.0,1.079442145904126,1.079442145904126,0.23573884615015236,0.0
0.25,9.0,4.0,2.0,2.0,0.6666666666666666,1.0,0.24074074074074073,0.1673525377229081,0.44581891111111105,0.88149,0.100168356130241,2.3333333333333335,0.27777777777777773,3.0,1.1712729820402863,1.130457355375344,0.8980882111345942,0.0
0.25,9.0,4.0,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.4723016666666666,0.857635,0.04803740471133333,2.4722222222222223,0.5895061728395061,4.0,1.070636489875521,1.0706364898755207,1.0300005188054204,0.0
0.2222222222222222,9.0,3.0,1.7777777777777777,2.0,0.3950617283950617,0.0,0.0,0.0,0.30897762500000003,0.944999,0.07005968333398438,2.0740740740740744,0.2290809327846365,3.0,0.9730945924844899,0.9730945924844897,0.5119339191606177,0.0
0.2222222222222222,9.0,3.0,1.7777777777777777,2.0,0.3950617283950617,0.0,0.0,0.0,0.47009717500000003,0.9992979999999999,0.08865739623251437,2.0740740740740744,0.17352537722908093,3.0,1.1076668229521462,1.1076668229521458,1.0028120367144162,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.438516525,0.9279149999999999,0.08736020460004937,1.8888888888888888,0.043209876543209874,2.0,1.1699739197278944,1.1699739197278944,0.6827081089720026,0.0
0.2222222222222222,9.0,3.0,1.7777777777777777,2.0,0.3950617283950617,0.0,0.0,0.0,0.426686,0.941565,0.0783660717125,2.148148148148148,0.3052126200274348,3.0,1.3006758402968095,1.300675840296809,0.5476855224201471,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.38941937499999996,0.9926719999999999,0.09016996210773434,1.8888888888888888,0.043209876543209874,2.0,1.298676010956966,1.298676010956966,0.40944250267577137,0.0
0.25,9.0,4.0,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.5184687777777779,0.8939290000000001,0.08135871431239507,2.4722222222222223,0.5895061728395061,4.0,1.4085772243984351,1.4085772243984345,1.0600452016443125,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.32791525000000005,0.787918,0.04685937790668751,1.8888888888888888,0.043209876543209874,2.0,0.8915443172762303,0.8915443172762303,0.6157197996059401,0.0
0.2777777777777778,9.0,4.0,2.2222222222222223,2.0,0.8395061728395062,1.0,0.24074074074074073,0.1673525377229081,0.14219750000000003,0.171414,0.0002985989482500003,2.7777777777777777,0.3395061728395061,4.0,0.36790384171055623,0.35414535931524826,0.2734200411674089,0.0
0.25,9.0,4.0,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.6912886666666666,0.999816,0.09057552835333332,2.4722222222222223,0.5895061728395061,4.0,1.9296934935373602,1.9296934935373597,1.0624867526044057,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.349481025,0.9764430000000001,0.12330737013780438,1.8888888888888888,0.043209876543209874,2.0,1.3478920524544606,1.3478920524544604,0.3231395829695416,0.0
0.3333333333333333,9.0,4.0,2.6666666666666665,2.0,1.1111111111111112,1.0,0.14814814814814817,0.0953360768175583,0.6717871666666667,0.999919,0.08802310178230556,3.296296296296296,0.38288751714677643,4.0,2.3713961468554223,1.897507088660595,1.3012460056503738,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.464907475,0.9959100000000001,0.1125315596979294,1.8888888888888888,0.043209876543209874,2.0,1.2384875389499312,1.238487538949931,0.9020652778160515,0.0
0.2222222222222222,9.0,2.0,1.7777777777777777,2.0,0.1728395061728395,0.0,0.0,0.0,0.436952125,0.748529,0.05962989455335937,1.8888888888888888,0.043209876543209874,2.0,1.20442012008062,1.2044201200806195,0.5568578731855407,0.0
0.2777777777777778,9.0,4.0,2.2222222222222223,2.0,0.617283950617284,1.0,0.3333333333333333,0.1728395061728395,0.62217062,0.96995,0.0724758202464996,2.4907407407407405,0.4543895747599451,3.5,2.0030169692663775,1.3075008010268456,1.0465206164641128,0.0
0.2777777777777778,9.0,6.0,2.2222222222222223,2.0,1.950617283950617,1.0,0.4592592592592593,0.23550068587105624,0.5619189600000001,0.9998879999999999,0.10602629637105439,3.4814814814814814,1.8360768175582989,6.0,1.6873777160078614,1.6534427041219635,1.1079962311854017,0.0
0.2222222222222222,9.0,3.0,1.7777777777777777,2.0,0.6172839506172839,0.0,0.0,0.0,0.5936972,0.9068709999999999,0.07028155914767999,2.2592592592592595,0.2908093278463648,3.0,1.332266138296827,1.332266138296827,1.0496551813995008,0.0
0.2777777777777778,9.0,4.0,2.2222222222222223,2.0,1.2839506172839505,1.0,0.24074074074074078,0.11796982167352538,0.47811629999999994,1.0,0.10279764939061001,2.925925925925926,0.673525377229081,4.0,1.4242136451830985,1.3727970287114823,1.0970351800398264,0.0
0.3055555555555556,9.0,4.0,2.4444444444444446,2.0,1.5802469135802468,1.0,0.3888888888888889,0.16049382716049385,0.25674463636363637,0.9347409999999999,0.0706476801453223,3.3981481481481484,0.5135459533607682,4.0,1.2467274781238038,1.1209985342724884,0.2723444861429146,0.0
0.25,9.0,3.0,2.0,2.0,0.4444444444444444,0.0,0.0,0.0,0.3920848888888889,0.996828,0.10113160679676546,2.2962962962962963,0.2578875171467764,3.0,1.4139500454827874,1.4113838635584222,0.4489663551105087,0.0
